,brand,model,variant,body_type,fuel_type,engine_cc,transmission,mileage_kmpl_or_range,price_min_inr,price_max_inr,segment,seating,launch_year,country,price,score
619,Audi,Q5,VX S,SUV,Electric,0.0,Automatic,0.5021770682148041,14429806,14793023,Luxury,5,2020,Germany,0.9869723838671202,0.1790188779084014
620,Mercedes-Benz,S-Class,Sport Hybrid,Sedan,Petrol,0.36953622758927246,DCT,0.010159651669085631,5720861,5871904,Premium,7,2019,Germany,0.3623831348335915,0.2368673398936366
621,Lamborghini,Huracan,LX Plus,Coupe,Hybrid,0.4442139576233516,Manual,0.018867924528301883,2669711,2940153,Premium,2,2016,Italy,0.15042385648769624,0.3078406009876519
622,Hyundai,Venue,Max AT,SUV,Hybrid,0.36953622758927246,Manual,0.011611030478955007,2453353,4874452,Premium,5,2018,South Korea,0.2112862265320653,0.2751495495524724
623,BMW,X1,Edition X,SUV,Electric,0.0,Automatic,0.9521044992743106,7575271,10251874,Luxury,7,2022,Germany,0.5832516876868115,0.43742365282430584
624,Rolls-Royce,Phantom,Base Hybrid,MPV,Electric,0.0,Automatic,0.5718432510885341,649314,958373,Budget,7,2022,UK,0.008636695253950229,0.44798596406749935
625,Maruti Suzuki,Swift,Signature Plus,MPV,CNG,0.36953622758927246,Automatic,0.013062409288824383,9634884,10810110,Luxury,5,2018,Japan/India,0.6759955563984154,0.15948019966933918
626,Honda,City,Luxury MT,Luxury Sedan,Electric,0.0,Automatic,0.8664731494920175,1524127,3015774,Mid,2,2019,Japan,0.1125177327967294,0.5251361691230237
627,Tesla,Model S,Pro MT,Coupe,Electric,0.0,Automatic,0.7590711175616837,9648325,9824619,Luxury,5,2023,USA,0.6415582463850744,0.35528532955032066
628,Ferrari,296 GTB,LX Plus,MPV,Petrol,0.26655800859386575,Manual,0.018867924528301883,3865123,8753822,Luxury,7,2024,Italy,0.39873813590297086,0.21023084132793607
629,Mercedes-Benz,GLE,Pro X,Luxury Sedan,CNG,0.4442139576233516,Automatic,0.0,3918079,5746143,Premium,5,2022,Germany,0.2940596605626604,0.26532787638400523
630,Mercedes-Benz,A-Class,Signature EV,Sedan,Petrol,0.5920877166987701,CVT,0.024673439767779387,2944126,5852599,Premium,6,2020,Germany,0.2633264028859532,0.3112216465369885
631,Bentley,Bentayga,Premium X,Luxury Sedan,CNG,0.5920877166987701,DCT,0.01451378809869376,7179002,10023249,Luxury,7,2022,UK,0.5611132499485504,0.23321905668715925
632,Tesla,Model S,Max S,Luxury Sedan,Diesel,0.14787375907541858,Manual,0.005805515239477503,3965309,4459451,Premium,4,2016,USA,0.2501486095429026,0.21906952976317517
633,Tata,Tiago,Luxury Hybrid,SUV,Petrol,0.26655800859386575,Manual,0.005805515239477503,8992303,12206541,Luxury,5,2025,India,0.7027025839726729,0.12966788605942203
634,BMW,X5,Pro Plus,Sedan,Diesel,0.5920877166987701,CVT,0.0029027576197387505,3299022,6499049,Premium,7,2018,Germany,0.29880159719963967,0.29473310920675266
635,Rolls-Royce,Cullinan,VX Hybrid,SUV,Petrol,0.14787375907541858,CVT,0.01451378809869376,10422198,12600624,Luxury,7,2020,UK,0.7673215807768636,0.09282418245541063
636,Mercedes-Benz,S-Class,Base EV,Coupe,Hybrid,0.11794339902207733,Automatic,0.007256894049346879,3880626,5596211,Premium,5,2019,Germany,0.28742107680992146,0.20427332351920652
637,Toyota,Innova Hycross,LX MT,Coupe,Petrol,0.36953622758927246,CVT,0.018867924528301883,1466596,3712041,Premium,6,2020,Japan,0.13514655811300053,0.29672437957451003
638,Ferrari,Purosangue,Max EV,SUV,Electric,0.0,Automatic,0.9013062409288825,12951770,14163145,Luxury,2,2022,Italy,0.9122942418996683,0.3373836238501917
639,Kia,EV6,Luxury Plus,Sedan,Petrol,0.2219588087124018,DCT,0.017416545718432506,3939171,7254283,Premium,2,2019,South Korea,0.34823654083252453,0.2134284175358006
640,Lamborghini,Aventador,ZX AT,Luxury Sedan,Petrol,0.5920877166987701,Manual,0.021770682148040635,12626880,14788121,Luxury,4,2023,Italy,0.9229255413314501,0.14530589675870573
641,Tata,Altroz,Premium EV,SUV,Petrol,0.11794339902207733,DCT,0.021770682148040635,380234,1344228,Budget,2,2016,India,0.01277374260419753,0.27801498290518034
642,Honda,Civic,Signature Plus,Hatchback,Hybrid,0.26655800859386575,Manual,0.0029027576197387505,7789237,9978117,Luxury,7,2016,Japan,0.5811334415029653,0.1590442065099404
643,Mercedes-Benz,C-Class,Luxury MT,Hatchback,Diesel,0.9999999999999999,Manual,0.015965166908563137,4699869,5414339,Premium,5,2019,Germany,0.31000154357656223,0.3780874225238565
644,Honda,City,Edition S,Luxury Sedan,CNG,0.14787375907541858,DCT,0.0014513788098693744,6817824,7649620,Luxury,5,2022,Japan,0.464225850652573,0.16402627173539475
645,Ferrari,Roma,LX AT,SUV,Petrol,0.29604385834938507,CVT,0.026124818577648763,619778,1612871,Mid,5,2020,Italy,0.03077754206281559,0.3106580726563502
646,Hyundai,Tucson,Sport S,MPV,Electric,0.0,Automatic,0.7271407837445574,6036908,7268698,Luxury,6,2017,South Korea,0.4230648245826383,0.3987330681649355
647,Lamborghini,Aventador,Premium AT,SUV,Hybrid,0.9999999999999999,Automatic,0.0029027576197387505,9362528,9522988,Luxury,7,2023,Italy,0.6207471356947634,0.2958291812432177
648,Ferrari,SF90,Pro AT,Hatchback,Diesel,0.5920877166987701,Manual,0.0029027576197387505,9839905,14103382,Luxury,2,2019,Italy,0.7999313627442828,0.1694506678205919
649,Kia,Carens,Base Turbo,Coupe,Electric,0.0,Automatic,0.7634252539912917,6201442,8272828,Luxury,4,2017,South Korea,0.46446767882823375,0.4010819191898936
650,Bentley,Flying Spur,VX EV,Hatchback,CNG,0.9999999999999999,DCT,0.005805515239477503,9646603,11197160,Luxury,4,2021,UK,0.6901229486896657,0.27950119316140065
651,Audi,Q7,LX Hybrid,MPV,CNG,0.2219588087124018,Automatic,0.011611030478955007,4833756,9064983,Luxury,2,2023,Germany,0.4440780492111481,0.1874361101073276
652,Hyundai,Creta,VX MT,Sedan,Petrol,0.4442139576233516,CVT,0.018867924528301883,5893680,6849388,Luxury,5,2019,South Korea,0.4031355045885178,0.24466268896244653
653,Kia,Carens,ZX X,SUV,Petrol,0.1773596088309379,CVT,0.015965166908563137,12794113,14824510,Luxury,5,2017,South Korea,0.9301393615459828,0.058524889797688995
654,Bentley,Bentayga,Pro EV,MPV,Diesel,0.5920877166987701,CVT,0.02031930333817126,4095791,6721253,Premium,7,2023,UK,0.3349012722124724,0.29180398145499586
655,BMW,X3,Pro EV,Hatchback,Diesel,0.1773596088309379,CVT,0.015965166908563137,7414125,11749289,Luxury,6,2021,Germany,0.6305923695593664,0.1334116377943431
656,Lamborghini,Aventador,Edition EV,Sedan,Diesel,0.29604385834938507,Automatic,0.01451378809869376,13737211,14147877,Luxury,2,2017,Italy,0.9395795527014839,0.07939370932904886
657,Mahindra,XUV300,Base S,Hatchback,Petrol,0.29604385834938507,DCT,0.02322206095791001,5599800,9722717,Luxury,6,2021,India,0.49451895695887144,0.19370675376542765
658,Ferrari,SF90,ZX AT,Hatchback,CNG,0.26655800859386575,DCT,0.017416545718432506,9283542,12206615,Luxury,2,2022,Italy,0.7130230778689913,0.1311516232529767
659,Tesla,Model Y,Luxury S,Sedan,CNG,0.14787375907541858,CVT,0.013062409288824383,6826680,9536417,Luxury,6,2024,USA,0.5313841141562197,0.15130056652711732
660,Tesla,Model S,Edition EV,SUV,Petrol,0.5920877166987701,CVT,0.018867924528301883,12192246,14434665,Luxury,2,2017,USA,0.895005475852911,0.15126994796143195
661,Hyundai,Venue,Luxury Hybrid,Luxury Sedan,Diesel,0.36953622758927246,Manual,0.008708272859216255,6350356,7099679,Luxury,5,2022,South Korea,0.42818158426363906,0.2199097449526704
662,Ferrari,SF90,Sport AT,Hatchback,Petrol,0.26655800859386575,CVT,0.024673439767779387,7760556,11294103,Luxury,6,2020,Italy,0.6267394508303906,0.15526244292989827
663,Bentley,Continental GT,ZX S,Sedan,Hybrid,0.2219588087124018,CVT,0.011611030478955007,444550,3672126,Mid,7,2016,UK,0.09752392534814523,0.27407464107307833
664,Rolls-Royce,Ghost,LX Plus,Coupe,CNG,0.11794339902207733,CVT,0.010159651669085631,6511925,8525970,Luxury,4,2023,UK,0.48443550852451406,0.15603568075746693
665,Kia,Carens,Premium Plus,SUV,Diesel,0.2219588087124018,CVT,0.0,1318801,2049256,Mid,2,2017,South Korea,0.07100221907287414,0.2766412069742618
666,BMW,X5,LX EV,Luxury Sedan,Hybrid,0.1773596088309379,Manual,0.02322206095791001,5949182,8623257,Luxury,4,2016,Germany,0.4679455619481347,0.1766132526144224
667,Mahindra,Thar,Max X,Coupe,Electric,0.0,Automatic,0.4223512336719884,10305065,13255830,Luxury,7,2025,India,0.7863841667660703,0.20122689009367836
668,Rolls-Royce,Ghost,Premium MT,SUV,CNG,0.1773596088309379,Manual,0.013062409288824383,797660,4417445,Premium,4,2018,UK,0.1364385285070816,0.2559341328905057
669,Audi,A8,ZX AT,Sedan,Petrol,0.11794339902207733,Automatic,0.02322206095791001,6428080,6973000,Luxury,2,2023,Germany,0.42644723056608946,0.1751045934981616
670,Rolls-Royce,Ghost,Base X,Luxury Sedan,Hybrid,0.29604385834938507,Manual,0.026124818577648763,7695437,9694918,Luxury,2,2024,UK,0.5677773060801788,0.17640813165200936
671,Hyundai,Verna,Base AT,Sedan,Petrol,0.14787375907541858,Manual,0.015965166908563137,6298817,9561872,Luxury,6,2017,South Korea,0.513585050271458,0.15676629766521633
672,Ferrari,296 GTB,Base X,Hatchback,CNG,0.4442139576233516,CVT,0.024673439767779387,8587638,10365414,Luxury,6,2022,Italy,0.6231397679349372,0.19169355345965883
673,Lamborghini,Urus,Base AT,SUV,Diesel,0.11794339902207733,DCT,0.0029027576197387505,2086633,4938369,Premium,2,2023,Italy,0.2005586705586383,0.22446497733166443
674,Rolls-Royce,Ghost,Base S,Sedan,Electric,0.0,Automatic,0.8461538461538461,11781981,12183744,Luxury,4,2018,UK,0.8007262851886832,0.34597227485667537
675,Porsche,Macan,Sport AT,Coupe,CNG,0.4442139576233516,CVT,0.013062409288824383,3271157,5040734,Premium,7,2025,Germany,0.24614994204236684,0.28187714926516716
676,Mahindra,Bolero,ZX AT,Coupe,Hybrid,0.5920877166987701,CVT,0.021770682148040635,2501258,6688253,Premium,4,2016,India,0.2772418323915344,0.3067268239936846
677,Mahindra,Bolero,Premium EV,SUV,Hybrid,0.36953622758927246,Automatic,0.024673439767779387,11307579,11623241,Luxury,2,2016,India,0.7640621791042671,0.1415274046605105
678,Mahindra,Thar,Base S,SUV,Hybrid,0.5920877166987701,DCT,0.004354136429608127,10289688,14155182,Luxury,2,2024,India,0.817701198934213,0.16551619135656362
679,Maruti Suzuki,Ertiga,ZX MT,MPV,Hybrid,0.9999999999999999,DCT,0.015965166908563137,7360492,10203637,Luxury,7,2021,Japan/India,0.5739336860094606,0.3121043869156319
680,Porsche,Cayenne,VX Hybrid,SUV,Electric,0.0,Automatic,0.7155297532656023,9449893,9826588,Luxury,2,2016,Germany,0.6345980517066617,0.34178590071629533
681,Toyota,Urban Cruiser,Edition Plus,Sedan,CNG,0.14787375907541858,CVT,0.011611030478955007,2463500,5374046,Premium,4,2022,Japan,0.22934508033949336,0.22630234239784464
682,BMW,X1,Max Turbo,SUV,Electric,0.0,Automatic,0.941944847605225,5686348,9688528,Luxury,6,2023,Germany,0.49637390589667146,0.4555872201876609
683,Mahindra,Thar,LX EV,Hatchback,Petrol,0.11794339902207733,CVT,0.021770682148040635,4195495,5178788,Premium,7,2019,India,0.2837878440635523,0.2102614575403416
684,Toyota,Fortuner,Edition EV,Hatchback,Hybrid,0.2219588087124018,CVT,0.02322206095791001,9220914,13459638,Luxury,7,2022,Japan,0.7551958073102043,0.11372053125019779
685,Hyundai,Alcazar,Edition EV,Luxury Sedan,CNG,0.36953622758927246,Manual,0.011611030478955007,9454000,13566395,Luxury,4,2024,South Korea,0.7672355982127955,0.13616220663228987
686,Honda,Civic,LX Turbo,Sedan,Petrol,0.26655800859386575,DCT,0.005805515239477503,769677,2030162,Mid,2,2019,Japan,0.050871670828277094,0.29262561434552103
687,Tesla,Model X,Sport AT,MPV,Petrol,0.2219588087124018,DCT,0.0014513788098693744,8886697,10575403,Luxury,2,2017,USA,0.6411740704787068,0.13460622670625794
688,Maruti Suzuki,Baleno,Edition Plus,Sedan,Petrol,0.1773596088309379,Automatic,0.008708272859216255,10054440,11920491,Luxury,4,2016,Japan/India,0.7301974130620446,0.10597046400140214
689,Honda,Accord,Pro Turbo,Luxury Sedan,Petrol,0.11794339902207733,Manual,0.0014513788098693744,1363984,5869151,Premium,2,2024,Japan,0.20793230426575904,0.22211358632142997
690,Audi,A6,Signature Turbo,Hatchback,Diesel,0.4442139576233516,Manual,0.021770682148040635,4563926,7132453,Premium,5,2024,Germany,0.36605392073938064,0.2549490500916394
691,Honda,Accord,VX S,Hatchback,Petrol,0.11794339902207733,Manual,0.0,3019693,3388282,Premium,2,2024,Japan,0.1786989410327891,0.22891394454621822
692,Kia,Seltos,Max MT,MPV,Petrol,0.2219588087124018,Manual,0.011611030478955007,8065112,10915569,Luxury,6,2022,South Korea,0.6241185945779685,0.1424259737656225
693,Maruti Suzuki,Fronx,VX X,Luxury Sedan,Diesel,0.1773596088309379,DCT,0.024673439767779387,1952968,2961400,Mid,6,2024,Japan/India,0.12578416576701462,0.2626615842431567
694,Bentley,Flying Spur,ZX X,Hatchback,CNG,0.36953622758927246,Manual,0.018867924528301883,2824408,3346845,Premium,6,2019,UK,0.17031247027410584,0.2879329015342337
695,Mercedes-Benz,A-Class,Premium AT,Sedan,Electric,0.0,Automatic,0.5660377358490566,6670797,6976715,Luxury,7,2020,Germany,0.43517770243606285,0.3393187819381541
696,Mahindra,XUV300,ZX Hybrid,Coupe,Hybrid,0.2219588087124018,CVT,0.0029027576197387505,6934636,8814026,Luxury,2,2019,India,0.5096162127334048,0.16800367372603772
697,Porsche,Panamera,ZX S,Coupe,Hybrid,0.26655800859386575,Automatic,0.007256894049346879,9550242,10442147,Luxury,5,2018,Germany,0.6599608887387391,0.14086129245135975
698,Honda,City,Edition MT,MPV,Hybrid,0.2219588087124018,Automatic,0.008708272859216255,4361105,9096415,Luxury,5,2024,Japan,0.4284467591676562,0.190327967451292
699,Ferrari,Roma,Base MT,Luxury Sedan,Diesel,0.4442139576233516,Manual,0.004354136429608127,9488877,12715492,Luxury,5,2022,Italy,0.7383258298459969,0.15578528181353393
700,Porsche,Taycan,Luxury X,Hatchback,Hybrid,0.9999999999999999,DCT,0.007256894049346879,11463119,12588808,Luxury,5,2020,Germany,0.8037802073097366,0.25159486108983725
701,Honda,City,Edition S,Luxury Sedan,Hybrid,0.26655800859386575,DCT,0.02031930333817126,1794036,4263290,Premium,2,2025,Japan,0.1662763204691679,0.2688542777698411
702,Bentley,Flying Spur,VX EV,Sedan,Hybrid,0.14787375907541858,Automatic,0.005805515239477503,8975412,11481174,Luxury,5,2019,UK,0.6764062320814302,0.11250512412854329
703,Hyundai,Tucson,LX MT,MPV,CNG,0.5920877166987701,Automatic,0.01451378809869376,3110630,6000149,Premium,4,2021,South Korea,0.2744525537618647,0.30488423073383064
704,Porsche,Panamera,Premium S,Coupe,Diesel,0.26655800859386575,Manual,0.015965166908563137,7505001,8122162,Luxury,2,2022,Germany,0.5053118058311766,0.18257145867897612
705,Ferrari,SF90,Max Turbo,Sedan,Electric,0.0,Automatic,0.7082728592162555,1571903,3658968,Premium,5,2017,Italy,0.13699707861218968,0.463646231072642
706,Mahindra,XUV700,Signature EV,SUV,Petrol,0.36953622758927246,CVT,0.015965166908563137,1180281,1925336,Mid,7,2017,India,0.06170462364064205,0.3140688980256911
707,BMW,5 Series,ZX MT,SUV,Petrol,0.2219588087124018,CVT,0.018867924528301883,1179773,1575643,Mid,5,2018,Germany,0.049297874601002115,0.2886710666771355
708,Lamborghini,Aventador,VX X,Luxury Sedan,CNG,0.2219588087124018,Manual,0.005805515239477503,5958284,8601643,Luxury,6,2020,Italy,0.46750229295694395,0.1795481188370615
709,Honda,Accord,Signature EV,SUV,CNG,0.29604385834938507,DCT,0.026124818577648763,9442784,11847805,Luxury,2,2017,Japan,0.7059528807754855,0.1418642379781827
710,Tesla,Model 3,ZX Turbo,Coupe,Petrol,0.36953622758927246,DCT,0.02322206095791001,7896274,10128075,Luxury,7,2020,USA,0.5902381341493091,0.1844754333157957
711,Hyundai,Creta,Pro Hybrid,SUV,Diesel,0.11794339902207733,Manual,0.02322206095791001,3420107,6787248,Premium,5,2021,South Korea,0.31330150974683396,0.20339102370297552
712,Porsche,Taycan,VX AT,Hatchback,CNG,0.36953622758927246,Manual,0.005805515239477503,5996916,10392227,Luxury,5,2020,Germany,0.5323068590526833,0.1928624610885008
713,Tesla,Model Y,Premium Turbo,Coupe,Hybrid,0.5920877166987701,DCT,0.02031930333817126,10154189,13834877,Luxury,5,2023,USA,0.8015531986736082,0.17514099983971193
714,Tata,Nexon,Premium Plus,Coupe,Diesel,0.29604385834938507,DCT,0.015965166908563137,3951068,8918635,Luxury,6,2021,India,0.4076218671763882,0.21289111329377705
715,Tata,Punch,ZX AT,Hatchback,Petrol,0.14787375907541858,CVT,0.017416545718432506,11295294,13666915,Luxury,2,2023,India,0.8360292309541624,0.0766632350779945
716,Lamborghini,Huracan,Max AT,Hatchback,Electric,0.0,Automatic,0.8374455732946299,727362,2108352,Mid,5,2024,Italy,0.05214263270958834,0.5300702924757233
717,Lamborghini,Urus,LX X,Hatchback,Diesel,0.29604385834938507,DCT,0.0029027576197387505,10876980,12671310,Luxury,6,2017,Italy,0.7859376030165531,0.1137403360826473
718,Tata,Punch,Max X,Sedan,Electric,0.0,Automatic,0.9709724238026125,5956680,9904486,Luxury,4,2018,India,0.5136019491931969,0.46143986103261514
719,Ferrari,Roma,Luxury X,Sedan,Petrol,0.29604385834938507,DCT,0.0014513788098693744,2792756,3004256,Premium,2,2022,Italy,0.157054043920829,0.27045324327312403
720,Mercedes-Benz,S-Class,VX Plus,MPV,Petrol,0.2219588087124018,CVT,0.010159651669085631,11850613,14586023,Luxury,7,2019,Germany,0.8882645065994894,0.07588151317678798
721,Tata,Tiago,Sport Hybrid,Coupe,Diesel,0.9999999999999999,DCT,0.0029027576197387505,2570912,4112442,Premium,4,2019,India,0.18845493300250654,0.40390223191628194
722,Toyota,Innova Hycross,VX AT,Coupe,Diesel,0.9999999999999999,Manual,0.010159651669085631,3705760,5637947,Premium,5,2018,Japan,0.28270461255183177,0.382879724946222
723,Maruti Suzuki,Baleno,ZX X,Hatchback,Electric,0.0,Automatic,0.5849056603773585,3193600,4736368,Premium,5,2024,Japan/India,0.2326193615658222,0.3965621407406199
724,Bentley,Flying Spur,Signature S,Sedan,Hybrid,0.11794339902207733,Automatic,0.02031930333817126,12510962,12642642,Luxury,2,2025,UK,0.842809879017537,0.06999796621839116
725,Bentley,Continental GT,Max X,SUV,Diesel,0.36953622758927246,Manual,0.005805515239477503,2216136,2744480,Mid,2,2016,UK,0.12742261719800785,0.29408352155216966
726,Ferrari,296 GTB,Max MT,Sedan,CNG,0.9999999999999999,Manual,0.013062409288824383,5357574,10251327,Luxury,7,2024,Italy,0.5046648286638873,0.3284056360851167
727,Tesla,Model Y,Base Turbo,SUV,Electric,0.0,Automatic,0.8301886792452831,10770927,14416650,Luxury,7,2024,USA,0.8440134577769457,0.3295626732916126
728,Toyota,Camry,ZX Plus,MPV,Electric,0.0,Automatic,0.45863570391872277,11458145,13411080,Luxury,6,2017,Japan,0.8327350394678391,0.2023387365045932
729,Rolls-Royce,Phantom,Signature EV,SUV,Petrol,0.2219588087124018,CVT,0.018867924528301883,10878130,13386597,Luxury,7,2018,UK,0.8113191812008317,0.0981657400271781
730,Kia,Seltos,Max Plus,Luxury Sedan,Hybrid,0.11794339902207733,Automatic,0.017416545718432506,7313806,7978065,Luxury,4,2020,South Korea,0.49343324552152895,0.1563261594254846
731,Honda,City,Signature Plus,MPV,Petrol,0.14787375907541858,Manual,0.0,5622051,5967084,Premium,7,2021,Japan,0.3622545329763327,0.18901111857100056
732,Tata,Tiago,ZX Hybrid,Coupe,CNG,0.1773596088309379,DCT,0.005805515239477503,1893800,3861029,Premium,5,2017,India,0.1555596053134603,0.24861395077163964
733,Ferrari,Purosangue,Luxury Plus,Hatchback,Hybrid,0.2219588087124018,CVT,0.0014513788098693744,13020361,14885015,Luxury,5,2025,Italy,0.9402983060017778,0.0598251678254902
734,Hyundai,Tucson,LX EV,Hatchback,Petrol,0.2219588087124018,Automatic,0.0014513788098693744,9840574,10099944,Luxury,5,2025,South Korea,0.6581232284252759,0.13036893721961565
735,Hyundai,Tucson,VX Hybrid,Luxury Sedan,Diesel,0.14787375907541858,CVT,0.02031930333817126,6872867,7703952,Luxury,4,2016,South Korea,0.4681007344370585,0.16966132437417902
736,Tesla,Model 3,Base Turbo,Hatchback,Diesel,0.36953622758927246,DCT,0.005805515239477503,6033627,6837013,Luxury,2,2018,USA,0.4076550627522151,0.22402541016361785
737,BMW,X3,Signature X,Luxury Sedan,Petrol,0.29604385834938507,DCT,0.026124818577648763,11252404,11792594,Luxury,5,2019,Germany,0.7681072212139356,0.12632565286857017
738,Toyota,Urban Cruiser,Pro AT,Sedan,Hybrid,0.14787375907541858,Automatic,0.01451378809869376,4995890,8016107,Luxury,2,2017,Japan,0.41266298912591587,0.18148883036814756
739,Maruti Suzuki,Grand Vitara,LX EV,Coupe,Hybrid,0.29604385834938507,DCT,0.013062409288824383,6315837,7736812,Luxury,5,2023,Japan/India,0.4495306971039039,0.20139794064498956
740,Ferrari,Roma,Max MT,Hatchback,Electric,0.0,Automatic,0.38896952104499277,3821455,7421188,Premium,7,2019,Italy,0.3499791845671536,0.29864453622395903
741,BMW,7 Series,Edition X,Luxury Sedan,Petrol,0.2219588087124018,Automatic,0.0,3184878,3360656,Premium,6,2020,Germany,0.18357231372773813,0.24849868331054584
742,BMW,X1,Premium S,SUV,Hybrid,0.5920877166987701,Manual,0.01451378809869376,7578069,10298827,Luxury,4,2019,Germany,0.5850142416814349,0.22724380875393813
743,Tesla,Model S,Edition Hybrid,Luxury Sedan,Hybrid,0.5920877166987701,DCT,0.021770682148040635,9911127,14330175,Luxury,5,2025,USA,0.8104892918051602,0.1734149591402782
744,Tesla,Model Y,Sport X,SUV,CNG,0.9999999999999999,Manual,0.018867924528301883,4611990,4756599,Premium,5,2021,USA,0.2835861198279513,0.38570724362791786
745,Porsche,Cayenne,Luxury EV,Sedan,CNG,0.9999999999999999,DCT,0.010159651669085631,8027287,9228888,Luxury,4,2024,Germany,0.5630236429377581,0.3127999673497404
746,Mercedes-Benz,E-Class,Pro X,Coupe,Diesel,0.36953622758927246,CVT,0.021770682148040635,2201326,2993894,Premium,7,2016,Germany,0.13573405249286907,0.2975934711464514
747,BMW,X3,Max EV,Sedan,Hybrid,0.11794339902207733,Manual,0.005805515239477503,2473078,6369238,Premium,5,2020,Germany,0.2649415784436079,0.20938521552733064
748,Lamborghini,Aventador,Luxury EV,SUV,Hybrid,0.14787375907541858,Automatic,0.008708272859216255,3262654,7927782,Premium,6,2025,Italy,0.34812962061070435,0.1955902421631333
749,Tesla,Model S,Premium Hybrid,Coupe,Diesel,0.29604385834938507,CVT,0.005805515239477503,5647560,7484354,Luxury,6,2019,USA,0.4169113497090853,0.20701286457642282
750,Hyundai,i20,Sport Turbo,Luxury Sedan,Electric,0.0,Automatic,0.7474600870827286,2666945,4627981,Premium,2,2017,South Korea,0.21012140546737867,0.45908067911211037
751,Bentley,Continental GT,Premium X,Luxury Sedan,Petrol,0.29604385834938507,Automatic,0.0,5597942,9525506,Luxury,6,2023,UK,0.4874664381923,0.18734216212180202
752,Mahindra,XUV700,Sport EV,MPV,Diesel,0.1773596088309379,Manual,0.0014513788098693744,5610194,5846327,Premium,6,2023,India,0.3575563493128286,0.1965908170214347
753,Mercedes-Benz,GLA,Edition S,SUV,Petrol,0.26655800859386575,DCT,0.004354136429608127,7006167,9563761,Luxury,4,2016,Germany,0.5387116212467699,0.17015764415744353
754,Rolls-Royce,Ghost,Premium EV,MPV,Diesel,0.11794339902207733,Manual,0.015965166908563137,1916870,5120234,Premium,6,2019,UK,0.20098741427118544,0.22892963465461624
755,Ferrari,SF90,LX Plus,SUV,Petrol,0.2219588087124018,CVT,0.013062409288824383,6805231,10666032,Luxury,6,2024,Italy,0.570643674969186,0.1563026862512724
756,Mercedes-Benz,GLA,Premium Hybrid,Luxury Sedan,Petrol,0.1773596088309379,DCT,0.01451378809869376,5842762,8912313,Luxury,4,2016,Germany,0.4744159004611705,0.17194777248543774
757,Tesla,Model S,Base S,MPV,Petrol,0.2219588087124018,Automatic,0.024673439767779387,2806239,5795989,Premium,7,2023,USA,0.2564358586900119,0.23891850098870016
758,Hyundai,Verna,Sport MT,Luxury Sedan,Petrol,0.5920877166987701,CVT,0.013062409288824383,3947430,6693374,Premium,5,2025,South Korea,0.328657528046276,0.29082500457927357
759,Rolls-Royce,Ghost,Max Turbo,Hatchback,Diesel,0.29604385834938507,Manual,0.015965166908563137,9575273,10964991,Luxury,7,2023,UK,0.6793707351700536,0.1449538962953607
760,Porsche,Cayenne,Pro Hybrid,SUV,Petrol,0.26655800859386575,Manual,0.0014513788098693744,7001542,7541231,Luxury,4,2025,Germany,0.4668945694695011,0.18709594193485218
761,Bentley,Continental GT,Signature MT,Sedan,Electric,0.0,Automatic,0.772133526850508,10108032,13274505,Luxury,4,2016,UK,0.7800653871360518,0.32523038761366485
762,Tata,Altroz,Signature EV,Hatchback,Petrol,0.4442139576233516,CVT,0.026124818577648763,7409079,8707471,Luxury,4,2023,India,0.5226495681227242,0.21732408599616632
763,Audi,Q7,ZX X,Hatchback,Hybrid,0.9999999999999999,Manual,0.015965166908563137,13482045,14685078,Luxury,2,2020,Germany,0.9495713501703513,0.21819497087540926
764,Maruti Suzuki,Brezza,VX MT,Hatchback,Hybrid,0.1773596088309379,Automatic,0.0,9652055,10978830,Luxury,7,2019,Japan/India,0.6825812114528775,0.11482661890296819
765,Tata,Punch,ZX MT,Sedan,Petrol,0.26655800859386575,Manual,0.007256894049346879,11432452,14350411,Luxury,5,2021,India,0.8651029578320887,0.0895757751780224
766,Ferrari,SF90,Luxury Plus,Luxury Sedan,Electric,0.0,Automatic,0.9796806966618288,8873139,10345707,Luxury,2,2022,Italy,0.6325561872319754,0.4347491970236462
767,Ferrari,296 GTB,Max EV,Coupe,Petrol,0.1773596088309379,Automatic,0.0029027576197387505,5940977,9145021,Luxury,2,2021,Italy,0.48613967798449215,0.16495296743697307
768,Lamborghini,Huracan,Base Plus,Coupe,Petrol,0.14787375907541858,Manual,0.02322206095791001,9313669,10963646,Luxury,5,2017,Italy,0.6700551071357982,0.12018869636640267
769,Mercedes-Benz,A-Class,Pro AT,MPV,Diesel,0.36953622758927246,CVT,0.013062409288824383,11903208,13267278,Luxury,4,2021,Germany,0.8434079662225628,0.11762709721330233
770,Ferrari,Purosangue,Max Hybrid,Luxury Sedan,Diesel,0.1773596088309379,Automatic,0.02031930333817126,5955553,7767939,Luxury,4,2017,Italy,0.4378694845612762,0.18311630679422844
771,Audi,A8,VX Plus,Coupe,Petrol,0.5920877166987701,Manual,0.018867924528301883,7567565,11366043,Luxury,7,2019,Germany,0.6224509154521437,0.21940858806162378
772,Mercedes-Benz,A-Class,Signature AT,Hatchback,Petrol,0.29604385834938507,DCT,0.017416545718432506,3268341,7920399,Premium,4,2022,Germany,0.34806953555563247,0.22828717878242027
